Time	LAT	LON	Depth	Mag
2009/04/17 16:11:55.9000	-9.211	158.881	510	5
2009/04/17 18:29:33.3000	-0.549	132.805	55	4.7
2009/04/17 21:14:25.4000	25.295	95.014	104	4.6
2009/04/18 02:03:52.6000	-28.933	-177.418	65	6
2009/04/18 03:56:31.4000	42.844	130.496	564	4.9
2009/04/18 07:06:41.5000	14.235	-92.276	66	4.8
2009/04/18 15:29:19.8000	-23.428	-68.383	116	4.9
2009/04/18 17:04:55.8000	3.875	-82.509	10	4.7
2009/04/18 17:49:39.4000	-20.604	-178.488	566	5
2009/04/18 19:18:01.2000	46.061	151.383	57	6.2
2009/04/19 04:08:21.2000	41.284	78.209	41	5.2
2009/04/19 05:23:25.8000	4.13	126.676	25	5.9
2009/04/19 05:31:45.8000	51.742	178.958	24	4.9
2009/04/19 06:01:13.1000	4.105	126.927	35	4.5
2009/04/19 06:14:50.0000	4.172	126.881	35	4.9
2009/04/19 08:19:46.9000	53.64	-39.621	10	4.9
2009/04/19 08:45:48.3000	14.814	144.504	10	4.7
2009/04/19 08:54:46.6000	14.804	144.498	10	4.7
2009/04/19 09:04:22.5000	18.97	145.339	264	4.3
2009/04/19 09:05:57.3000	23.14	142.24	169	5.3
2009/04/19 09:58:29.2000	4.226	126.957	35	4.6
2009/04/19 10:26:17.8000	-23.717	-179.812	509	4.6
2009/04/19 11:10:00.7000	2.839	99.128	180	4.9
2009/04/19 15:23:50.0000	3.992	126.718	88	4.9
2009/04/19 23:15:53.2000	-22.937	-174.936	106	4.7
2009/04/20 00:45:35.1000	-22.186	-179.737	592	4.3
2009/04/20 07:22:42.4000	27.091	129.86	40	5.3
2009/04/20 08:54:01.5000	7.703	-73.266	119	4.9
2009/04/20 12:02:27.9000	46.185	151.347	46	4.7
2009/04/20 19:12:42.2000	15.435	120.241	62	4.9
2009/04/21 00:27:44.1000	-35.085	-71.565	64	5.2
2009/04/21 00:37:33.2000	18.76	121.761	35	4.6
2009/04/21 00:53:14.7000	-19.758	169.891	47	5.5
2009/04/21 01:16:47.0000	44.584	148.048	60	4.8
2009/04/21 01:41:20.1000	-4.301	129.729	40	4.6
2009/04/21 01:58:15.0000	-4.274	129.847	67	4.7
2009/04/21 05:26:11.6000	50.793	155.052	152	6
2009/04/21 05:33:18.7000	-4.234	129.698	6	5.4
2009/04/21 08:37:30.1000	52.269	-173.423	76	5.4
2009/04/21 16:32:17.5000	-6.046	147.112	69	4.8
2009/04/21 17:32:23.2000	-9.617	-71.22	616	4.7
2009/04/21 18:47:37.7000	12.278	126.277	39	4.9
2009/04/21 19:41:16.1000	14.128	56.228	10	4.6
2009/04/21 19:45:03.7000	14.385	56.3	10	5.2
2009/04/21 20:08:43.3000	14.406	56.311	10	4.5
2009/04/21 20:18:33.3000	14.295	56.393	10	4.7
2009/04/22 00:55:14.2000	9.78	-84.357	18	4.5
2009/04/22 01:48:26.2000	-13.623	167.198	196	5.1
2009/04/22 02:58:09.0000	19.325	-155.11	9	4.2
2009/04/22 03:50:48.5000	18.941	146.315	103	4.6
2009/04/22 09:26:05.6000	40.069	77.224	37	4.9
2009/04/22 10:38:12.0000	-8.469	157.41	10	4.6
2009/04/22 11:24:12.4000	30.173	130.995	27	4.9
2009/04/22 15:18:21.6000	-17.279	-174.452	216	4.7
2009/04/22 16:48:05.1000	-19.694	-177.836	545	4.6
2009/04/23 02:11:40.7000	55.86	161.016	116	5.1
2009/04/23 06:44:06.1000	-9.206	-74.667	22	4.4
2009/04/23 07:37:04.4000	46.193	151.788	45	4.9
2009/04/23 08:59:36.4000	-17.549	-177.407	391	4.5
2009/04/23 12:16:22.3000	4.326	126.738	75	5.4
2009/04/23 14:24:43.3000	36.353	143.114	42	4.6
2009/04/24 03:27:50.7000	33.894	-117.788	4	4
2009/04/24 05:37:35.3000	-31.697	-177.669	10	5.2
2009/04/24 08:37:54.8000	2.511	-79.783	10	4.5
2009/04/24 10:55:48.9000	18.954	121.36	35	4.7
2009/04/24 15:20:41.5000	-6.596	129.357	208	4.7
2009/04/24 20:12:27.6000	3.087	96.548	97	4.5
2009/04/25 00:04:49.5000	-10.885	164.187	35	4.7
2009/04/25 01:36:25.7000	34.294	14	10	4.6
2009/04/25 13:17:05.4000	71.055	-6.028	10	4.7
2009/04/25 13:54:32.0000	40.304	142.18	51	5
2009/04/25 16:28:34.3000	71.049	-5.952	10	4.4
2009/04/25 17:18:48.5000	45.676	26.527	101	5.3
2009/04/25 18:41:07.4000	2.571	128.349	171	4.4
2009/04/26 00:06:54.3000	-30.289	-178.595	142	5.5
2009/04/26 00:38:23.9000	52.472	-165.352	5	4.9
2009/04/26 03:56:42.7000	35.874	143.094	34	4.6
2009/04/26 08:03:35.8000	-32.81	-69.265	107	5.1
2009/04/26 16:41:31.4000	6.716	-73.018	165	4.6
2009/04/26 18:11:04.9000	-5.574	147.484	198	5
2009/04/26 18:14:21.0000	4.017	126.501	35	5.1
2009/04/26 23:54:12.6000	40.959	72.966	27	5.2
2009/04/27 04:34:42.2000	-56.369	-26.85	10	5
2009/04/27 05:23:19.2000	-0.096	122.944	185	4.8
2009/04/27 09:33:39.9000	-5.118	103.405	35	4.9
2009/04/27 15:09:26.5000	37.604	142.991	30	4.8
2009/04/27 15:39:47.9000	-22.422	171.251	81	4.5
2009/04/27 16:46:28.8000	17.069	-99.386	35	5.7
2009/04/27 20:04:13.8000	42.837	72.503	10	5.2
2009/04/27 21:37:36.5000	36.362	140.98	49	5
2009/04/27 22:31:55.5000	81.338	-5.079	10	4.6
2009/04/28 15:29:32.4000	-48.315	-75.973	40	5.2
2009/04/28 19:54:34.8000	52.615	-34.95	10	4.9
2009/04/28 23:00:07.2000	41.846	144.272	40	4.6
2009/04/29 04:42:21.2000	36.077	71.221	94	4.5
2009/04/29 15:40:52.8000	17.467	145.501	253	4.6
2009/04/29 16:24:40.8000	-30.005	-71.424	44	4.8
2009/04/29 17:21:58.7000	23.939	123.3	29	4.9
2009/04/29 21:31:25.4000	-10.613	118.777	56	4.8
2009/04/29 22:44:03.3000	-32.805	-70.16	127	4.9
2009/04/30 00:02:58.9000	52.678	-34.659	10	4.8
2009/04/30 00:44:49.3000	-7.303	120.136	538	4.8
2009/04/30 01:58:42.6000	11.002	140.462	46	4.8
2009/04/30 04:54:58.3000	59.115	-151.513	46	5
2009/04/30 11:45:38.7000	-4.791	-77.156	114	4.6
2009/05/01 00:12:27.4000	-14.26	-76.53	35	4.3
2009/05/01 00:34:10.6000	-1.541	-77.302	191	4.8
2009/05/01 05:16:14.3000	-41.193	174.81	30	4.1
2009/05/01 06:03:06.3000	-10.749	162.306	21	5.9
2009/05/01 07:18:58.4000	-4.993	68.594	10	4.8
2009/05/01 09:07:53.2000	-6.738	126.883	408	4.6
2009/05/01 10:43:36.8000	-19.469	-68.904	10	4.7
2009/05/01 12:06:08.1000	-20.921	-177.277	321	4.9
2009/05/01 12:57:09.5000	26.265	140.469	421	5.4
2009/05/01 15:44:32.0000	6.85	-76.3	4	4.5
2009/05/01 18:23:06.5000	-18.776	23.86	10	4
2009/05/01 18:56:30.7000	-0.374	132.612	8	4.4
2009/05/01 19:04:42.2000	-6.484	129.853	102	4.6
2009/05/01 21:18:43.3000	18.576	-69.052	105	4.1
2009/05/02 01:11:13.7000	34.069	-118.882	14	4.4
2009/05/02 02:19:07.4000	54.55	-161.68	10	5.5
2009/05/02 10:36:52.7000	-15.597	-70.534	184	4.2
2009/05/02 10:55:36.0000	3.869	126.766	35	4.8
2009/05/02 14:02:22.7000	11.062	140.4	37	5.3
2009/05/02 14:58:27.7000	-24.772	-177.058	96	5.1
2009/05/02 18:41:03.4000	46.321	153.676	67	4.4
2009/05/02 22:27:07.7000	-58.971	-25.558	46	4.8
2009/05/03 00:10:35.9000	11.103	140.51	28	5
2009/05/03 01:20:19.3000	-18.606	-173.872	65	4.8
2009/05/03 10:25:03.3000	11.069	140.507	53	4.5
2009/05/03 14:01:21.0000	-30.113	-178.54	126	4.8
2009/05/03 16:21:47.7000	14.585	-91.149	127	5.8
2009/05/03 17:54:05.0000	40.745	-124.158	21	4.1
2009/05/03 21:59:46.7000	14.573	-91.465	106	4.3
2009/05/04 02:03:14.8000	-4.339	-77.963	55	4.6
2009/05/04 03:33:51.8000	-3.553	135.516	51	5.6
2009/05/04 05:17:57.1000	13.992	-89.771	35	4.7
2009/05/04 07:47:06.0000	-7.483	119.958	609	4.6
2009/05/04 09:06:26.2000	-10.259	161.482	91	5.2
2009/05/04 13:20:04.4000	-65.202	81.049	2	4.9
2009/05/04 22:23:33.6000	-7.352	155.684	91	4.8
2009/05/04 23:40:54.0000	-18.328	-71.803	35	4.6
2009/05/05 00:47:27.4000	-37.184	177.814	33	4.1
2009/05/05 01:39:24.6000	47.693	7.819	12	4.5
2009/05/05 02:29:31.9000	-21.234	-179.154	631	4.5
2009/05/05 02:40:00.3000	-43.421	-16.115	10	4.9
2009/05/05 03:20:05.7000	-17.471	-173.364	35	4.9
2009/05/05 06:16:07.3000	-58.694	-25.135	35	5.1
2009/05/05 09:05:19.8000	-56.323	-26.486	10	5.1
2009/05/05 09:22:51.1000	23.353	94.659	10	4.7
2009/05/05 10:28:59.5000	-4.633	151.798	156	4.7
2009/05/05 15:50:16.6000	-4.281	152.64	79	4.5
2009/05/05 16:11:02.1000	-3.241	-81.699	28	4.5
2009/05/05 17:26:24.6000	37.327	71.074	233	4.7
2009/05/05 22:26:06.9000	-4.784	151.78	103	5.2
2009/05/05 22:47:48.6000	-17.503	-174.443	116	4.7
2009/05/06 07:17:22.4000	27.17	129.955	10	4.9
2009/05/06 12:54:06.1000	-22.393	170.873	79	5
2009/05/06 13:33:11.7000	-6.537	154.95	46	5.2
2009/05/06 21:28:37.6000	19.304	-70.217	10	4.2
2009/05/06 21:39:00.7000	3.858	126.644	84	4.6
2009/05/07 00:12:13.5000	3.521	126.571	43	4.6
2009/05/07 02:07:37.9000	-17.616	-178.807	574	4.3
2009/05/07 05:28:47.0000	27.446	142.921	43	4.5
2009/05/07 07:03:35.2000	-8.147	108.973	80	4.5
2009/05/07 15:31:48.5000	37.311	21.474	67	4.3
2009/05/07 16:11:36.1000	-21.67	-178.98	616	4.5
2009/05/07 16:44:20.9000	-15.51	-173.95	300	4.4
2009/05/07 21:27:15.0000	47.611	15.674	10	4.2
2009/05/07 22:44:02.4000	25.414	57.053	24	5.3
2009/05/07 22:56:51.1000	7.544	-81.898	82	4.5
2009/05/08 00:10:11.4000	16.308	-98.076	13	4.6
2009/05/08 02:19:52.3000	-3.162	69.227	10	4.7
2009/05/08 08:33:54.9000	9.076	-82.973	31	4.7
2009/05/08 13:19:00.8000	3.357	97.591	25	5.3
2009/05/08 20:27:13.0000	34.445	-119.184	7	4.2
2009/05/08 21:22:28.7000	58.132	164.253	1	5.6
2009/05/09 01:46:03.5000	38.077	22.78	10	4.4
2009/05/09 02:51:17.5000	11.711	92.016	29	4.8
2009/05/09 16:18:21.8000	28.691	100.523	35	4.4
2009/05/09 19:34:33.2000	36.562	142.607	27	5.4
2009/05/09 19:55:10.9000	7.655	94.263	53	4.4
2009/05/10 01:16:07.3000	1.412	-85.227	6	5.7
2009/05/10 02:30:08.9000	42.454	142.32	93	4.4
2009/05/10 03:20:56.3000	1.272	-85.304	10	4.4
2009/05/10 04:28:33.0000	36.831	142.827	2	4.5
2009/05/10 07:22:14.3000	1.419	-85.256	10	5.1
2009/05/10 08:58:23.4000	-5.521	101.115	25	5.1
2009/05/10 17:34:07.9000	38.233	67.63	22	5.3
2009/05/10 22:44:13.9000	-22.172	-179.539	605	4.6
2009/05/11 00:17:55.4000	-0.049	123.153	197	4.6
2009/05/11 01:21:06.6000	46.247	151.892	35	4.6
2009/05/11 05:11:37.9000	-19.569	-177.709	382	4.8
2009/05/11 05:26:38.7000	-16.189	-177.773	10	4.9
2009/05/11 14:32:30.5000	-30.034	-13.847	10	4.9
2009/05/11 16:09:32.9000	51.307	156.28	149	4.5
2009/05/12 01:03:57.2000	-22.233	-66.688	165	5.2
2009/05/12 01:26:27.5000	-5.681	149.567	96	5.9
2009/05/12 01:37:07.0000	32.35	59.09	3	4.5
2009/05/12 03:30:31.7000	13.06	145.427	35	5.3
2009/05/12 05:07:06.5000	-20.007	-68.842	105	5.1
2009/05/12 05:34:53.8000	-23.048	-66.23	216	4.5
2009/05/12 06:22:50.2000	12.996	145.507	35	4.4
2009/05/12 06:30:52.6000	30.199	57.63	7	4.3
2009/05/12 07:13:15.3000	-37.034	52.385	10	4.4
2009/05/12 08:46:21.1000	-24.081	-66.907	174	4.3
2009/05/12 10:40:18.4000	37.016	138.311	17	4.8
2009/05/12 12:19:33.9000	3.19	122.582	553	4.8
2009/05/12 12:25:52.6000	46.011	151.531	68	4.5
2009/05/12 16:01:44.0000	-4.667	152.93	84	5.1
2009/05/13 01:15:21.4000	-6.403	154.926	92	5.2
2009/05/13 02:38:11.8000	52.503	-31.789	10	4.4
2009/05/13 06:13:14.4000	7.068	-76.299	26	4.6
2009/05/13 21:31:17.9000	-15.729	-173.493	85	5.3
2009/05/13 21:58:43.2000	-21.296	170.13	131	4.8
2009/05/13 23:02:45.3000	-55.9	-26.892	43	5.3
2009/05/14 04:51:19.4000	0.726	120.16	69	4.7
2009/05/14 05:48:54.9000	21.607	143.113	312	4.4
2009/05/14 09:13:41.7000	36.022	27.013	106	4.9
2009/05/14 09:24:53.7000	-0.177	124.83	41	5.2
2009/05/14 13:56:33.2000	-20.228	168.171	35	5
2009/05/14 15:49:34.6000	32.279	104.93	41	4.5
2009/05/15 03:33:56.6000	4.027	126.658	35	4.8
2009/05/15 06:12:10.6000	-56.182	-27.232	140	4.6
2009/05/15 06:19:56.8000	36.882	142.021	35	4.2
2009/05/15 08:26:55.1000	-49.866	126.918	10	4.2
2009/05/15 17:38:14.8000	56.268	-152.041	10	4.6
2009/05/15 18:24:17.3000	56.568	-152.398	30	4.9
2009/05/15 18:41:49.5000	56.537	-152.332	30	4.3
2009/05/15 19:23:14.8000	56.542	-152.215	7	4.9
2009/05/15 19:59:41.4000	56.467	-152.336	8	4.5
2009/05/15 20:47:22.0000	56.538	-152.355	10	4.2
2009/05/15 22:47:06.9000	12.476	-87.811	64	4.4
2009/05/16 00:36:16.6000	18.971	121.166	35	4.4
2009/05/16 01:05:59.8000	-31.388	-177.977	50	5.2
2009/05/16 01:31:24.4000	-4.87	133.889	35	4.5
2009/05/16 01:35:20.4000	56.339	-151.999	10	4.3
2009/05/16 01:51:31.4000	-15.246	30.829	10	4.4
2009/05/16 02:16:50.9000	-7.081	125.563	468	4.4
2009/05/16 10:01:10.6000	56.441	-152.39	10	4.1
2009/05/16 18:21:22.9000	56.513	-152.486	30	4.7
2009/05/16 18:22:24.9000	56.366	-152.55	10	5.4
2009/05/16 18:37:38.3000	56.446	-152.572	1	5.4
2009/05/16 18:54:52.5000	30.362	138.495	433	4.3
2009/05/16 19:12:47.5000	2.717	-84.296	47	4.5
2009/05/16 19:17:02.0000	56.295	-152.377	10	4.1
2009/05/16 19:20:02.5000	56.505	-152.608	13	4.5
2009/05/16 21:29:26.7000	56.397	-152.18	10	4.5
2009/05/17 00:30:24.6000	56.309	-152.402	16	4.5
2009/05/17 02:03:27.6000	54.092	169.115	28	4.7
2009/05/17 02:25:37.7000	54.242	169.175	9	4.3
2009/05/17 04:44:18.1000	-19.816	-68.925	106	4.3
2009/05/17 05:18:04.5000	4.846	127.586	35	4.7
2009/05/17 06:15:09.3000	19.116	-108.626	10	4.3
2009/05/17 06:22:59.9000	-16.769	-173.492	35	5.5
2009/05/17 09:58:32.7000	56.08	-151.938	4	4.3
2009/05/17 11:57:58.1000	36.621	71.049	230	4.6
2009/05/17 11:59:03.1000	38.12	22.69	19	4.8
2009/05/17 12:35:21.9000	-27.216	-69.58	94	5.1
2009/05/17 17:57:12.8000	-9.514	159.361	10	5.1
2009/05/17 19:50:07.6000	25.38	37.65	10	4.6
2009/05/17 22:13:01.2000	29.926	140.092	45	4.3
2009/05/17 22:39:25.8000	38.12	22.66	22	4.5
2009/05/17 23:22:58.9000	2.513	126.767	10	5.1
2009/05/18 02:12:16.4000	-11.013	-73.369	52	4.6
2009/05/18 10:09:43.7000	-4.363	101.144	10	5
2009/05/18 14:01:03.8000	-15.655	-74.86	16	5.5
2009/05/18 14:13:04.3000	-15.614	-75.03	5	4.9
2009/05/18 19:40:42.7000	-3.338	142.691	54	4.9
2009/05/18 20:23:25.0000	-19.519	177.278	19	5.1
2009/05/18 22:04:38.5000	44.287	147.799	90	4.4
2009/05/18 22:31:23.5000	-19.391	176.818	40	5
2009/05/19 03:26:23.3000	-47.306	-13.323	10	5
2009/05/19 06:24:18.1000	-6.929	129.704	105	4.5
2009/05/19 06:38:33.0000	25.105	37.788	10	4.9
2009/05/19 07:04:16.6000	-7.107	67.877	10	5.1
2009/05/19 07:22:43.7000	-7.045	68.025	10	4.6
2009/05/19 07:34:59.1000	25.228	96.463	44	4.2
2009/05/19 12:32:03.0000	-0.693	133.673	35	4.8
2009/05/19 15:34:06.9000	-2.197	99.502	35	4.6
2009/05/19 16:54:31.2000	25.311	37.676	10	4.9
2009/05/19 17:35:00.6000	25.356	37.765	1	5.7
2009/05/19 19:29:49.5000	33.202	75.793	26	4.9
2009/05/19 19:57:18.5000	25.264	37.738	10	4.6
2009/05/19 20:30:34.3000	-20.265	-178.928	635	4.5
2009/05/19 20:35:39.8000	25.159	37.739	10	4.6
2009/05/19 22:02:20.1000	-0.277	132.627	29	4.6
2009/05/19 22:49:11.4000	33.929	-118.34	15	4
2009/05/20 01:43:53.0000	-7.26	154.843	62	4.6
2009/05/20 03:36:09.4000	19.002	-65.497	19	4.6
2009/05/20 08:41:26.0000	1.834	124.069	312	4.9
2009/05/20 09:40:23.6000	-23.17	-174.74	60	5.2
2009/05/20 09:57:42.5000	-7.156	67.988	10	5.1
2009/05/20 11:59:20.2000	-8.852	124.221	106	4.8
2009/05/20 12:43:52.7000	-31.209	-177.768	39	5.1
2009/05/20 14:04:07.7000	-18.458	-68.9	129	4.5
2009/05/20 15:18:36.5000	-7.16	68.08	10	4.8
2009/05/21 00:29:45.7000	-15.217	-173.348	48	5.1
2009/05/21 01:42:53.7000	-20.651	-179.274	623	4.6
2009/05/21 01:51:18.9000	-5.461	128.181	366	4.6
2009/05/21 05:53:59.1000	7.869	126.843	55	5.4
2009/05/21 06:14:09.1000	1.581	97.107	35	4.5
2009/05/21 07:35:33.6000	7.771	126.828	86	4.9
2009/05/21 12:33:54.3000	36.212	77.49	84	5.4
2009/05/21 13:52:44.5000	52.542	153.062	458	4.5
2009/05/21 14:30:32.9000	-22.19	-179.203	465	4.7
2009/05/21 15:28:30.0000	38.729	20.467	52	4.4
2009/05/21 15:55:19.2000	7.679	126.719	93	4.6
2009/05/21 17:17:48.1000	11.272	-86.746	61	4.7
2009/05/21 21:43:26.4000	-13.461	166.933	106	5
2009/05/22 00:24:21.8000	13.911	-90.744	73	5.4
2009/05/22 00:44:59.7000	-15.879	-173.707	35	4.8
2009/05/22 04:53:10.2000	5.679	-72.548	23	4.7
2009/05/22 07:19:16.6000	-20.671	-179.314	664	4.5
2009/05/22 12:48:15.6000	1.336	126.074	35	4.6
2009/05/22 19:24:21.6000	18.414	-98.243	90	5.8
2009/05/22 19:49:51.2000	-21.443	-179.053	586	4.6
2009/05/23 00:40:06.8000	14.034	145.203	119	5
2009/05/23 02:59:28.0000	-24.366	178.813	566	5.2
2009/05/23 04:47:41.8000	36.517	21.805	40	4.6
2009/05/23 05:44:37.2000	11.964	142.798	40	4.5
2009/05/23 18:04:31.1000	-0.591	133.15	32	5.2
2009/05/23 22:58:32.0000	36.391	-117.84	0	4.7
2009/05/24 01:06:28.9000	14.818	119.776	61	5.1
2009/05/24 02:00:13.3000	-31.419	-177.64	10	5.3
2009/05/24 03:21:49.6000	-31.371	-177.757	10	5.1
2009/05/24 05:13:22.8000	13.334	-58.823	20	4.6
2009/05/24 05:14:36.7000	-7.07	150.936	42	4.8
2009/05/24 06:49:23.1000	-42.079	88.309	10	5
2009/05/24 07:03:38.0000	-42.104	88.497	10	4.8
2009/05/24 09:40:04.0000	59.775	-153.231	126	4.8
2009/05/24 09:57:12.0000	-4.007	-103.935	10	5.1
2009/05/24 14:44:39.4000	-2.957	128.349	36	4.6
2009/05/24 15:48:22.1000	-8.439	158.828	106	5
2009/05/24 16:17:49.9000	41.309	22.637	1	5.3
2009/05/24 19:37:06.3000	41.338	22.667	10	5
2009/05/24 23:49:50.2000	2.423	-95.73	10	4.3
2009/05/25 00:02:11.7000	-21.534	-69.034	116	4.1
2009/05/25 00:54:43.0000	41.306	129.029	0	4.7
2009/05/25 00:54:43.1000	41.299	129.03	0	4.7
2009/05/25 01:06:14.7000	29.512	130.609	37	4.5
2009/05/25 01:57:39.2000	-1.171	100.446	103	4.5
2009/05/25 03:18:48.2000	-18.693	-177.837	623	4.4
2009/05/25 04:12:47.2000	-1.941	-80.804	61	4.6
2009/05/25 04:18:48.1000	-31.356	-177.723	34	4.8
2009/05/25 05:37:42.9000	-22.97	179.154	554	4.6
2009/05/25 15:18:58.3000	38.931	70.535	47	4.5
2009/05/25 19:59:28.1000	52.891	159.856	62	4.7
2009/05/25 23:17:19.0000	-42.802	-72.494	10	4.4
2009/05/25 23:27:11.3000	39.642	73.68	58	4.3
2009/05/26 00:49:47.1000	-21.136	-176.941	100	4.5
2009/05/26 01:18:54.6000	-34.788	54.512	10	5.1
2009/05/26 05:31:21.9000	-6.825	150.444	35	5
2009/05/26 06:38:38.8000	-14.378	-75.999	10	5.1
2009/05/26 07:04:20.4000	-5.792	130.466	35	4.1
2009/05/26 08:08:35.1000	5.845	126.476	109	4.4
2009/05/26 08:29:53.3000	-34.842	54.452	10	4.4
2009/05/26 10:12:00.1000	27.589	140.113	475	4.5
2009/05/26 10:31:21.1000	42.046	142.222	60	4.7
2009/05/26 15:57:08.8000	-17.917	166.982	35	4.7
2009/05/26 16:45:20.9000	-42.82	-72.543	42	4.6
2009/05/26 16:51:44.2000	3.581	126.905	48	4.5
2009/05/26 18:00:05.3000	43.808	-127.998	10	4.3
2009/05/26 19:13:51.3000	16.046	-95.498	67	4.5
2009/05/26 21:40:43.4000	39.556	141.903	49	4.3
2009/05/26 22:27:33.4000	21.73	119.52	78	4.9
2009/05/26 23:52:47.1000	34.005	48.52	5	4.8
2009/05/27 00:04:47.0000	-24.65	-175.515	38	5
2009/05/27 02:08:45.9000	-19.202	-172.802	38	5.1
2009/05/27 02:50:23.8000	-33.087	-15.897	10	5.1
2009/05/27 23:22:25.5000	-23.578	-67.701	118	5.2
2009/05/28 00:23:46.8000	14.536	-92.259	67	4.9
2009/05/28 05:12:43.8000	-23.967	-179.862	533	4.8
2009/05/28 08:24:45.3000	16.733	-86.22	10	7.2
2009/05/28 09:06:25.5000	16.352	-87.38	10	4.8
2009/05/28 10:59:50.9000	-5.057	151.241	49	5.1
2009/05/28 13:57:30.4000	66.25	-135.05	10	4
2009/05/28 16:28:09.5000	15.054	-60.46	60	4.6
2009/05/28 21:07:47.7000	-55.873	-28.183	97	5.3
2009/05/28 21:20:23.3000	51.568	16.118	5	4.2
2009/05/28 21:32:24.7000	18.233	-106.435	10	4.7
2009/05/28 22:57:24.1000	18.52	-106.42	40	4.9
2009/05/29 00:58:38.0000	-3.873	127.489	54	6.4
2009/05/29 01:04:38.3000	18.345	-106.666	10	5.1
2009/05/29 01:15:00.6000	9.189	121.994	26	4.6
2009/05/29 01:26:36.6000	52.496	-167.134	10	4.2
2009/05/29 02:45:44.7000	16.118	-87.591	10	4.5
2009/05/29 05:11:02.0000	12.477	-88.552	79	4.5
2009/05/29 05:47:23.9000	12.517	-88.561	66	4.6
2009/05/29 06:20:14.7000	-17.045	168.354	13	5.5
2009/05/29 07:47:56.3000	-22.21	-179.557	589	4.7
2009/05/29 12:51:03.7000	15.365	-86.416	10	4.6
2009/05/29 19:12:30.3000	0.974	126.176	21	5.2
2009/05/29 19:51:18.4000	5.926	125.783	164	5.4
2009/05/29 20:43:45.9000	0.843	126.101	74	4.5
2009/05/29 21:33:51.1000	63.968	-22.224	10	4.7
2009/05/29 22:29:27.0000	25.337	128.326	77	4.7
2009/05/29 22:57:06.3000	51.88	-177.906	3	4
2009/05/29 23:48:03.9000	-6.182	151.008	48	5
2009/05/30 01:55:09.8000	9.881	93.4	27	4.6
2009/05/30 03:14:17.9000	7.674	127.015	77	4.5
2009/05/30 06:33:08.4000	16.425	-87.581	10	4.6
2009/05/30 06:47:56.8000	-60.733	-26.449	10	5.2
2009/05/30 10:50:32.4000	-5.713	68.48	10	4.4
2009/05/30 11:54:49.0000	-12.399	64.624	10	4.6
2009/05/30 19:56:44.3000	-6.574	149.897	45	5.2
2009/05/30 20:15:06.5000	6.768	126.468	74	4.8
2009/05/31 00:47:04.3000	4.971	-32.615	10	4.7
2009/05/31 03:34:32.1000	1.746	125.855	120	5.1
2009/05/31 07:35:28.4000	10.586	-86.162	33	4.4
2009/05/31 09:00:38.6000	-47.048	-10.858	10	4.7
2009/05/31 09:27:48.2000	52.312	158.922	73	4.5
2009/05/31 09:56:48.1000	2.363	-95.988	10	4.2
2009/05/31 10:58:29.2000	-42.776	-72.558	10	4.4
2009/05/31 15:33:04.6000	37.818	141.536	63	4.6
2009/05/31 16:14:30.5000	-16.298	178.328	23	4.9
2009/06/01 04:33:53.4000	19.452	-63.45	36	4.5
2009/06/01 04:35:09.3000	19.583	-63.423	41	4.7
2009/06/01 05:31:04.8000	0.83	126.392	35	4.5
2009/06/01 21:22:21.4000	46.296	152.985	12	4.8
2009/06/01 21:25:26.5000	-17.735	167.76	65	5
2009/06/01 21:48:16.8000	6.773	-73.006	162	4.2
2009/06/01 23:50:29.1000	3.2	127.448	35	4.7
2009/06/02 00:14:42.9000	3.777	127.012	55	4.5
2009/06/02 00:22:02.9000	-35.664	-103.17	10	4.8
2009/06/02 01:32:33.5000	-3.27	100.043	35	4.9
2009/06/02 02:11:28.6000	-6.047	148.153	56	4.8
2009/06/02 02:17:03.5000	-17.752	167.945	15	6.2
2009/06/02 02:26:55.0000	-17.79	167.873	25	5.5
2009/06/02 02:55:14.9000	-17.719	167.849	35	5.1
2009/06/02 03:52:21.9000	-32.607	-68.832	26	4.9
2009/06/02 06:43:42.2000	15.506	-86.411	10	5
2009/06/02 14:39:35.2000	40.294	52.994	51	4.9
2009/06/02 16:01:41.8000	-17.953	167.741	78	4.8
2009/06/02 18:16:21.2000	-17.975	167.723	55	4.6
2009/06/02 21:37:02.4000	-14.693	-73.34	75	4.8
2009/06/03 04:36:42.6000	-37.977	49.187	10	5.1
2009/06/03 14:31:00.0000	-17.787	167.599	50	4.7
2009/06/03 18:16:11.2000	-8.467	122.109	15	5.1
2009/06/03 18:54:39.5000	-50.025	120.645	10	5.3
2009/06/03 21:37:38.1000	19.572	-109.188	10	5.2
2009/06/03 21:41:40.9000	20.05	-109.383	10	4.7
2009/06/03 21:47:01.0000	41.8	-112.21	8	4
2009/06/03 23:16:12.5000	53.221	157.584	174	4.3
2009/06/04 01:03:43.8000	-6.018	146.513	54	5.3
2009/06/04 01:16:56.0000	-6.116	146.583	52	4.6
2009/06/04 01:42:47.9000	-3.209	100.341	36	4.6
2009/06/04 02:44:41.6000	66.356	-157.227	35	4.4
2009/06/04 02:54:49.3000	32.868	81.79	10	4.9
2009/06/04 06:44:49.7000	32.792	81.67	10	4.7
2009/06/04 14:20:03.5000	40.765	50.554	33	4.7
2009/06/04 16:21:31.6000	-24.141	-66.572	181	4.4
2009/06/04 22:13:06.8000	52.202	-170.552	26	4.5
2009/06/04 23:59:50.3000	-0.352	125.114	81	5
2009/06/05 00:39:03.4000	-16.525	-173.622	84	4.5
